id,file,text
347,./data/train/FEAC0/SX345.WAV.wav,Trish saw hours and hours of movies Saturday.
348,./data/train/FEAC0/SX435.WAV.wav,The rich should invest in black zircons instead of stylish shoes.
349,./data/train/FEAC0/SX75.WAV.wav,Fill that canteen with fresh spring water.
350,./data/train/FEAR0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
351,./data/train/FEAR0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
352,./data/train/FEAR0/SI1252.WAV.wav,Development requires a long-term approach.
353,./data/train/FEAR0/SI1882.WAV.wav,Guerrillas were racing toward him.
354,./data/train/FEAR0/SI622.WAV.wav,The master's hand has lost none of its craft.
355,./data/train/FEAR0/SX172.WAV.wav,The triumphant warrior exhibited naive heroism.
356,./data/train/FEAR0/SX262.WAV.wav,Can the agency overthrow alien forces?
357,./data/train/FEAR0/SX352.WAV.wav,According to my interpretation of the problem
358,./data/train/FEAR0/SX442.WAV.wav,Suburban housewives often suffer from the gab habit.
359,./data/train/FEAR0/SX82.WAV.wav,Good service should be rewarded by big tips.
360,./data/train/FECD0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
361,./data/train/FECD0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
362,./data/train/FECD0/SI1418.WAV.wav,Personal predispositions tend to blunt the ear and
363,./data/train/FECD0/SI2048.WAV.wav,The kid has no manners
364,./data/train/FECD0/SI788.WAV.wav,We have become amateur insurance experts and fine-feathered yard birds.
365,./data/train/FECD0/SX158.WAV.wav,The drunkard is a social outcast.
366,./data/train/FECD0/SX248.WAV.wav,Reading in poor light gives you eyestrain.
367,./data/train/FECD0/SX338.WAV.wav,The dark
368,./data/train/FECD0/SX428.WAV.wav,A crab challenged me
369,./data/train/FECD0/SX68.WAV.wav,Upgrade your status to reflect your wealth.
370,./data/train/FEEH0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
371,./data/train/FEEH0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
372,./data/train/FEEH0/SI1112.WAV.wav,He will say that our country is even now a homogeneous community.
373,./data/train/FEEH0/SI1742.WAV.wav,With her sharp tongue she'd have cut his pompousness to ribbons.
374,./data/train/FEEH0/SI471.WAV.wav,Suddenly my reflexes are gone.
375,./data/train/FEEH0/SX122.WAV.wav,Encyclopedias seldom present anecdotal evidence.
376,./data/train/FEEH0/SX212.WAV.wav,I gave them several choices and let them set the priorities.
377,./data/train/FEEH0/SX302.WAV.wav,Tofu is made from processed soybeans.
378,./data/train/FEEH0/SX32.WAV.wav,It's fun to roast marshmallows on a gas burner.
379,./data/train/FEEH0/SX392.WAV.wav,A young mouse scampered across the field and disappeared.
380,./data/train/FEME0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
381,./data/train/FEME0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
382,./data/train/FEME0/SI1505.WAV.wav,The blow encountered silky hair and hard bone.
383,./data/train/FEME0/SI2135.WAV.wav,You feel him every mile further away.
384,./data/train/FEME0/SI875.WAV.wav,Look for these features which may mean you can save: duplicate coverage.
385,./data/train/FEME0/SX155.WAV.wav,The water contained too much chlorine and stung his eyes.
386,./data/train/FEME0/SX245.WAV.wav,Does Hindu ideology honor cows?
387,./data/train/FEME0/SX335.WAV.wav,Gus saw pine trees and redwoods on his walk through Sequoia National Forest.
388,./data/train/FEME0/SX425.WAV.wav,Movies never have enough villains.
389,./data/train/FEME0/SX65.WAV.wav,Challenge each general's intelligence.
390,./data/train/FETB0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
391,./data/train/FETB0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
392,./data/train/FETB0/SI1148.WAV.wav,Change involves the displacement of form.
393,./data/train/FETB0/SI1778.WAV.wav,Women didn't use white face powder nowadays
394,./data/train/FETB0/SI518.WAV.wav,Higher toll rates also are helping boost revenues.
395,./data/train/FETB0/SX158.WAV.wav,The drunkard is a social outcast.
396,./data/train/FETB0/SX248.WAV.wav,Reading in poor light gives you eyestrain.
397,./data/train/FETB0/SX338.WAV.wav,The dark
398,./data/train/FETB0/SX428.WAV.wav,A crab challenged me
399,./data/train/FETB0/SX68.WAV.wav,Upgrade your status to reflect your wealth.
400,./data/train/FEXM0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
401,./data/train/FEXM0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
402,./data/train/FEXM0/SI1101.WAV.wav,Then he thought me more perverse than ever.
403,./data/train/FEXM0/SI1731.WAV.wav,Jeopardize it now to correct so old a wrong?
404,./data/train/FEXM0/SI482.WAV.wav,There was no confirmation of such massive assaults from independent sources.
405,./data/train/FEXM0/SX111.WAV.wav,His sudden departure shocked the cast.
406,./data/train/FEXM0/SX201.WAV.wav,Approach your interview with statuesque composure.
407,./data/train/FEXM0/SX291.WAV.wav,The avalanche triggered a minor earthquake.
408,./data/train/FEXM0/SX366.WAV.wav,Will you please confirm government policy regarding waste removal?
409,./data/train/FEXM0/SX381.WAV.wav,We welcome many new students each year.
410,./data/train/FGCS0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
411,./data/train/FGCS0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
412,./data/train/FGCS0/SI1486.WAV.wav,The fear of punishment just didn't bother him.
413,./data/train/FGCS0/SI2116.WAV.wav,Is there any word you would like to offer in your own defense?
414,./data/train/FGCS0/SI856.WAV.wav,Put a dollar-and-cents limit on benefits.
415,./data/train/FGCS0/SX136.WAV.wav,Scientific progress comes from the development of new techniques.
416,./data/train/FGCS0/SX226.WAV.wav,Steph could barely handle the psychological trauma.
417,./data/train/FGCS0/SX316.WAV.wav,That dog chases cats mercilessly.
418,./data/train/FGCS0/SX406.WAV.wav,There was a gigantic wasp next to Irving's big top hat.
419,./data/train/FGCS0/SX46.WAV.wav,That pickpocket was caught red-handed.
420,./data/train/FGDP0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
421,./data/train/FGDP0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
422,./data/train/FGDP0/SI1618.WAV.wav,He's got to thaw slow.
423,./data/train/FGDP0/SI2248.WAV.wav,She always could sense the shag end of a woolly day.
424,./data/train/FGDP0/SI988.WAV.wav,A kerosene shampoo seems a heroic treatment
425,./data/train/FGDP0/SX178.WAV.wav,She encouraged her children to make their own Halloween costumes.
426,./data/train/FGDP0/SX268.WAV.wav,The jaw operates by using antagonistic muscles.
427,./data/train/FGDP0/SX358.WAV.wav,George seldom watches daytime movies.
428,./data/train/FGDP0/SX448.WAV.wav,Spherical gifts are difficult to wrap.
429,./data/train/FGDP0/SX88.WAV.wav,Flying standby can be practical if you want to save money.
430,./data/train/FGMB0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
431,./data/train/FGMB0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
432,./data/train/FGMB0/SI1145.WAV.wav,Ironically enough
433,./data/train/FGMB0/SI1775.WAV.wav,The blue rug was suspiciously bright and new.
434,./data/train/FGMB0/SI515.WAV.wav,Little geeing and hawing have been necessary.
435,./data/train/FGMB0/SX155.WAV.wav,The water contained too much chlorine and stung his eyes.
436,./data/train/FGMB0/SX245.WAV.wav,Does Hindu ideology honor cows?
437,./data/train/FGMB0/SX335.WAV.wav,Gus saw pine trees and redwoods on his walk through Sequoia National Forest.
438,./data/train/FGMB0/SX425.WAV.wav,Movies never have enough villains.
439,./data/train/FGMB0/SX65.WAV.wav,Challenge each general's intelligence.
440,./data/train/FGRW0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
441,./data/train/FGRW0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
442,./data/train/FGRW0/SI1152.WAV.wav,You could also say that in these pamphlets is a relieving quality of maturity.
443,./data/train/FGRW0/SI1782.WAV.wav,There was a thick
444,./data/train/FGRW0/SI1990.WAV.wav,How will we work it out?
445,./data/train/FGRW0/SX162.WAV.wav,Her auburn hair reminded him of autumn leaves.
446,./data/train/FGRW0/SX252.WAV.wav,The gorgeous butterfly ate a lot of nectar.
447,./data/train/FGRW0/SX342.WAV.wav,Take charge of choosing her bride's maids' gowns.
448,./data/train/FGRW0/SX432.WAV.wav,Coffee is grown on steep
449,./data/train/FGRW0/SX72.WAV.wav,Spring Street is straight ahead.
450,./data/train/FHLM0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
451,./data/train/FHLM0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
452,./data/train/FHLM0/SI1560.WAV.wav,Leave me your address.
453,./data/train/FHLM0/SI2190.WAV.wav,Now you know she could've
454,./data/train/FHLM0/SI930.WAV.wav,When did women begin to assert themselves sexually?
455,./data/train/FHLM0/SX120.WAV.wav,The coyote
456,./data/train/FHLM0/SX210.WAV.wav,Jeff's toy go-cart never worked!
457,./data/train/FHLM0/SX300.WAV.wav,Amoebas change shape constantly.
458,./data/train/FHLM0/SX349.WAV.wav,The preschooler couldn't verbalize her feelings about the emergency conditions.
459,./data/train/FHLM0/SX390.WAV.wav,He picked up nine pairs of socks for each brother.
460,./data/train/FHXS0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
461,./data/train/FHXS0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
462,./data/train/FHXS0/SI1075.WAV.wav,There was also a boomerang
463,./data/train/FHXS0/SI2302.WAV.wav,Whosoever violates our rooftree
464,./data/train/FHXS0/SI2335.WAV.wav,May I go and get Cassandra
465,./data/train/FHXS0/SX175.WAV.wav,Severe myopia contributed to Ron's inferiority complex.
466,./data/train/FHXS0/SX265.WAV.wav,The saw is broken
467,./data/train/FHXS0/SX355.WAV.wav,Dolphins are intelligent marine mammals.
468,./data/train/FHXS0/SX445.WAV.wav,What is this large thing by the ironing board?
469,./data/train/FHXS0/SX85.WAV.wav,Cement is measured in cubic yards.
470,./data/train/FJDM2/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
471,./data/train/FJDM2/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
472,./data/train/FJDM2/SI1582.WAV.wav,They weren't as well paid as they should have been.
473,./data/train/FJDM2/SI1964.WAV.wav,The pilots' heads looked ridiculously small.
474,./data/train/FJDM2/SI2212.WAV.wav,The rides were tame enough -- mostly we talked.
475,./data/train/FJDM2/SX142.WAV.wav,Which long article was opaque and needed clarification?
476,./data/train/FJDM2/SX232.WAV.wav,His failure to open the store by eight cost him his job.
477,./data/train/FJDM2/SX322.WAV.wav,A leather handbag would be a suitable gift.
478,./data/train/FJDM2/SX412.WAV.wav,Gwen planted green beans in her vegetable garden.
479,./data/train/FJDM2/SX52.WAV.wav,Her classical performance gained critical acclaim.
480,./data/train/FJEN0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
481,./data/train/FJEN0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
482,./data/train/FJEN0/SI1047.WAV.wav,Twenty-five
483,./data/train/FJEN0/SI1677.WAV.wav,The soft snow was deceitful underfoot.
484,./data/train/FJEN0/SI2307.WAV.wav,I always say you've got a wonderful husband
485,./data/train/FJEN0/SX147.WAV.wav,Correct execution of my instructions is crucial.
486,./data/train/FJEN0/SX237.WAV.wav,The courier was a dwarf.
487,./data/train/FJEN0/SX327.WAV.wav,Al received a joint appointment in the biology and the engineering departments.
488,./data/train/FJEN0/SX417.WAV.wav,Valley Lodge yearly celebrates the first calf born.
489,./data/train/FJEN0/SX57.WAV.wav,The prowler wore a ski mask for disguise.
490,./data/train/FJHK0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
491,./data/train/FJHK0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
492,./data/train/FJHK0/SI1022.WAV.wav,Cows givin' no milk were knowed as strippers.
493,./data/train/FJHK0/SI1652.WAV.wav,Kinda like a zombie?
494,./data/train/FJHK0/SI2282.WAV.wav,Not without good reason has the anatomical been called jocular journalese.
495,./data/train/FJHK0/SX122.WAV.wav,Encyclopedias seldom present anecdotal evidence.
496,./data/train/FJHK0/SX212.WAV.wav,I gave them several choices and let them set the priorities.
497,./data/train/FJHK0/SX302.WAV.wav,Tofu is made from processed soybeans.
498,./data/train/FJHK0/SX32.WAV.wav,It's fun to roast marshmallows on a gas burner.
499,./data/train/FJHK0/SX392.WAV.wav,A young mouse scampered across the field and disappeared.
500,./data/train/FJKL0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
501,./data/train/FJKL0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
502,./data/train/FJKL0/SI1562.WAV.wav,Was it a birthday ball?
503,./data/train/FJKL0/SI2192.WAV.wav,But now she looked ugly.
504,./data/train/FJKL0/SI932.WAV.wav,His prescription: hot and cold compresses to increase her absorption of water.
505,./data/train/FJKL0/SX122.WAV.wav,Encyclopedias seldom present anecdotal evidence.
506,./data/train/FJKL0/SX212.WAV.wav,I gave them several choices and let them set the priorities.
507,./data/train/FJKL0/SX302.WAV.wav,Tofu is made from processed soybeans.
508,./data/train/FJKL0/SX32.WAV.wav,It's fun to roast marshmallows on a gas burner.
509,./data/train/FJKL0/SX392.WAV.wav,A young mouse scampered across the field and disappeared.
510,./data/train/FJLG0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
511,./data/train/FJLG0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
512,./data/train/FJLG0/SI1506.WAV.wav,They were pursuing him.
513,./data/train/FJLG0/SI1889.WAV.wav,His legs pumped furiously
514,./data/train/FJLG0/SI2306.WAV.wav,Yes
515,./data/train/FJLG0/SX179.WAV.wav,We could barely see the fjords through the snow flurries.
516,./data/train/FJLG0/SX269.WAV.wav,Do atypical farmers grow oats?
517,./data/train/FJLG0/SX359.WAV.wav,The system may break down soon
518,./data/train/FJLG0/SX449.WAV.wav,Ralph prepared red snapper with fresh lemon sauce for dinner.
519,./data/train/FJLG0/SX89.WAV.wav,It's hard to tell an original from a forgery.
520,./data/train/FJLR0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
521,./data/train/FJLR0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
522,./data/train/FJLR0/SI1231.WAV.wav,And their chroniclers are not the dramatic poets but the prose novelists.
523,./data/train/FJLR0/SI1861.WAV.wav,My dress needs some work on it.
524,./data/train/FJLR0/SI601.WAV.wav,But that explanation is only partly true.
525,./data/train/FJLR0/SX151.WAV.wav,The previous speaker presented ambiguous results.
526,./data/train/FJLR0/SX241.WAV.wav,The hallway opens into a huge chamber.
527,./data/train/FJLR0/SX331.WAV.wav,The big dog loved to chew on the old rag doll.
528,./data/train/FJLR0/SX421.WAV.wav,Those who teach values first abolish cheating.
529,./data/train/FJLR0/SX61.WAV.wav,Chocolate and roses never fail as a romantic gift.
530,./data/train/FJRB0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
531,./data/train/FJRB0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
532,./data/train/FJRB0/SI1302.WAV.wav,More often
533,./data/train/FJRB0/SI1932.WAV.wav,Why
534,./data/train/FJRB0/SI672.WAV.wav,None should ask less.
535,./data/train/FJRB0/SX132.WAV.wav,Publicity and notoriety go hand in hand.
536,./data/train/FJRB0/SX222.WAV.wav,You always come up with pathological examples.
537,./data/train/FJRB0/SX312.WAV.wav,Those answers will be straightforward if you think them through carefully first.
538,./data/train/FJRB0/SX402.WAV.wav,We'll serve rhubarb pie after Rachel's talk.
539,./data/train/FJRB0/SX42.WAV.wav,Biblical scholars argue history.
540,./data/train/FJRP1/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
541,./data/train/FJRP1/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
542,./data/train/FJRP1/SI1432.WAV.wav,Now the problem is presented piecemeal and sometimes contradictorily.
543,./data/train/FJRP1/SI2062.WAV.wav,Oh
544,./data/train/FJRP1/SI802.WAV.wav,They're easier to shade there.
545,./data/train/FJRP1/SX172.WAV.wav,The triumphant warrior exhibited naive heroism.
546,./data/train/FJRP1/SX262.WAV.wav,Can the agency overthrow alien forces?
547,./data/train/FJRP1/SX352.WAV.wav,According to my interpretation of the problem
548,./data/train/FJRP1/SX442.WAV.wav,Suburban housewives often suffer from the gab habit.
549,./data/train/FJRP1/SX82.WAV.wav,Good service should be rewarded by big tips.
550,./data/train/FJSK0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
551,./data/train/FJSK0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
552,./data/train/FJSK0/SI1052.WAV.wav,The social and psychological consequences of this continue to affect the area.
553,./data/train/FJSK0/SI1682.WAV.wav,She'd also remember if the groom died later.
554,./data/train/FJSK0/SI2312.WAV.wav,Nora
